,par,sst,eastward_wind,northward_wind
2016-04-24,,0.018268088,1.113079,3.6362236
2016-04-25,,0.024351701,-4.432401,3.3952777
2016-04-26,,-0.008689549,-4.2617674,4.814955
2016-04-27,,0.025220787,-5.805155,3.623319
2016-04-28,,0.16348134,-0.6953334,2.5800154
2016-04-29,29.090647,0.40392137,-4.743945,-0.115339
2016-04-30,,0.5973949,0.41729912,1.8950474
2016-05-01,,0.99783325,-1.6299804,0.7871303
2016-05-02,,1.2760872,-2.544322,-0.685512
2016-05-03,,1.4608752,-3.3496792,0.26480886
2016-05-04,,1.7726148,2.670152,3.3063545
2016-05-05,,1.8004416,3.3464496,5.096568
2016-05-06,,2.0273929,1.5122838,2.840562
2016-05-07,25.88608,2.4217477,2.4379814,2.1431642
2016-05-08,,2.7291367,7.420473,3.3613908
2016-05-09,,3.0565264,8.18102,0.116134204
2016-05-10,,3.2900045,3.0571847,-1.2120048
2016-05-11,,3.522181,3.6566684,5.7456126
2016-05-12,,3.7447882,2.907659,5.3958707
2016-05-13,,4.0673976,-0.7327567,2.5310757
2016-05-14,,4.482614,-0.3717076,1.3118722
2016-05-15,28.054005,4.767395,4.971331,1.2064244
2016-05-16,,4.910878,3.7919712,6.1669016
2016-05-17,,5.0395722,6.605315,6.205113
2016-05-18,,5.188268,9.567683,7.3821707
2016-05-19,,5.315658,6.2404785,2.2884486
2016-05-20,,5.485658,3.5828962,1.4527344
2016-05-21,,6.0552235,-2.842383,2.153976
2016-05-22,,6.267398,-1.1522601,0.20410156
2016-05-23,34.70833,6.3900056,0.5347865,1.0452846
2016-05-24,,6.4465265,2.9321637,2.7367258
2016-05-25,,6.656099,3.4030552,-0.051206753
2016-05-26,,6.770874,3.7192662,1.7314174
2016-05-27,,6.8247895,3.5677805,1.8100237
2016-05-28,,6.7465277,5.9930596,0.12507673
2016-05-29,,6.666529,-2.7345145,-1.8130372
2016-05-30,,6.707396,-0.7899972,-0.5588658
2016-05-31,38.694176,6.7895694,0.3708496,-1.1360352
2016-06-01,,6.969571,4.6485977,-1.5625907
2016-06-02,,7.0704384,6.354311,1.646317
2016-06-03,,7.190877,7.422921,-5.7272253
2016-06-04,,7.279573,3.5577636,-7.463658
2016-06-05,,7.3800063,3.5651157,-5.8024974
2016-06-06,,7.497398,1.8209682,0.18869281
2016-06-07,,7.591749,5.3023715,2.7874372
2016-06-08,26.206396,7.7234855,-1.1330148,-7.9008093
2016-06-09,,7.7552223,-4.3072057,-5.878118
2016-06-10,,7.743481,-1.227274,-2.6970563
2016-06-11,,7.7834845,4.5768485,0.42688337
2016-06-12,,7.788266,5.3959193,1.8097308
2016-06-13,,7.8404393,-0.09312919,-0.66572267
2016-06-14,,7.913919,-4.277811,-3.5058594
2016-06-15,,8.017836,4.218785,-0.95690566
2016-06-16,36.172394,8.060442,-0.82623464,-1.9294224
2016-06-17,,8.129572,-4.7652206,-3.8922083
2016-06-18,,8.220876,-2.2172225,-6.895689
2016-06-19,,8.280444,-3.648591,-4.960798
2016-06-20,,8.489137,-4.907673,-2.649149
2016-06-21,,8.601743,-3.2986329,0.05419922
2016-06-22,,8.74305,6.1997557,2.6161482
2016-06-23,,8.834353,3.751416,2.131194
2016-06-24,22.220762,8.89479,3.7916923,1.5730817
2016-06-25,,8.690005,2.2821639,0.021393694
2016-06-26,,8.653483,-0.072795756,-0.98816967
2016-06-27,,8.66218,-2.1183734,0.7809361
2016-06-28,,8.717829,2.243185,1.8016462
2016-06-29,,8.794354,-1.3227957,-1.8687291
2016-06-30,,8.884789,-2.378397,-0.6001953
2016-07-01,,9.043054,-0.88371235,1.1317941
2016-07-02,40.2537,9.150438,-1.6833496,0.77856445
2016-07-03,,9.300438,1.370445,3.1114187
2016-07-04,,9.395661,1.5989258,0.8712891
2016-07-05,,9.409132,-1.3388044,-3.3696988
2016-07-06,,9.565227,-1.6323591,-1.3730259
2016-07-07,,9.667397,4.6598635,-0.59859794
2016-07-08,,9.82175,1.0942104,-2.0634975
2016-07-09,,9.940008,-0.13692103,-3.599449
2016-07-10,22.62492,10.096527,5.600907,-1.4231236
2016-07-11,,10.340007,2.0929897,1.3762347
2016-07-12,,10.530878,-1.6143904,-2.4733818
2016-07-13,,10.586961,3.1584682,-1.5100865
2016-07-14,,10.577829,8.556599,2.5239677
2016-07-15,,10.578699,7.750907,2.4938965
2016-07-16,,10.670444,-3.4541852,-2.0866
2016-07-17,,10.7439165,0.80696845,1.6110351
2016-07-18,28.63673,10.762613,7.256452,5.0047016
2016-07-19,,10.812615,7.4634485,4.517899
2016-07-20,,10.814786,7.1155343,2.8057966
2016-07-21,,10.823051,-0.9069615,-1.0471121
2016-07-22,,10.968263,-2.9245048,-0.6557617
2016-07-23,,11.002181,2.3328474,0.6572196
2016-07-24,,10.945658,1.994894,-0.22943638
2016-07-25,,10.894352,0.7871582,-1.2051897
2016-07-26,35.756958,10.896095,-6.4979215,-3.5399065
2016-07-27,,10.963485,-6.2203264,-2.2608469
2016-07-28,,11.07044,-4.9152412,0.15632673
2016-07-29,,11.201746,1.6254534,1.9455217
2016-07-30,,11.307397,-2.0908272,-3.2692244
2016-07-31,,11.356958,-7.109033,-5.6672015
2016-08-01,,11.346093,-7.4183383,-5.2061315
2016-08-02,,11.336528,-8.352274,-2.2877162
2016-08-03,25.349522,11.256959,-5.604206,-0.058844864
2016-08-04,,11.209138,0.777002,-0.33867186
2016-08-05,,11.242616,-0.5946917,-2.1836007
2016-08-06,,11.182614,1.8047503,0.5623047
2016-08-07,,11.097834,0.24905832,-0.4094936
2016-08-08,,10.9874,-1.7842913,1.1851493
2016-08-09,,10.937832,5.404757,-1.5247629
2016-08-10,,10.934791,10.217439,2.1962543
2016-08-11,20.797785,10.881744,-1.9452986,-1.7527484
2016-08-12,,10.84696,-4.444336,-4.9009976
2016-08-13,,10.813484,-0.7565988,-2.606271
2016-08-14,,10.806964,-0.6583915,-1.5406668
2016-08-15,,10.795657,0.009688895,-0.20351562
2016-08-16,,10.706093,2.0308595,0.74413365
2016-08-17,,10.572181,0.8895996,0.653704
2016-08-18,,10.519137,-1.6354841,0.71909875
2016-08-19,28.392145,10.517401,-1.0188407,1.6045829
2016-08-20,,10.480442,-0.3933873,2.175272
2016-08-21,,10.432177,3.4625838,-0.7207101
2016-08-22,,10.348269,0.074825615,-0.87075895
2016-08-23,,10.337831,1.9661621,-1.8337263
2016-08-24,,10.397828,3.503397,0.56081194
2016-08-25,,10.455659,4.064467,0.27870396
2016-08-26,,10.496097,2.8404157,-1.6486259
2016-08-27,17.98225,10.528707,-2.222098,-3.67071
2016-08-28,,10.485227,9.347475,-1.4549874
2016-08-29,,10.455655,8.127525,3.6918457
2016-08-30,,10.401307,5.520459,2.1396625
2016-08-31,,10.303053,0.9536063,5.049979
2016-09-01,,10.2074,3.7628138,5.4439173
2016-09-02,,10.080441,1.3132324,-1.1980678
2016-09-03,,10.014791,-1.7818708,1.4247
2016-09-04,11.282557,9.87305,5.0316615,2.437793
2016-09-05,,9.766962,7.361684,-3.7305245
2016-09-06,,9.696094,-1.7111398,1.8193778
2016-09-07,,9.713485,1.6769112,0.11650391
2016-09-08,,9.661309,1.690883,0.3159947
2016-09-09,,9.630442,-4.030929,0.6314174
2016-09-10,,9.622613,-2.2597167,0.9442453
2016-09-11,,9.6495695,-2.3658063,0.16236049
2016-09-12,14.353469,9.566093,-3.648319,-1.9902833
2016-09-13,,9.505653,-0.4262765,2.936977
2016-09-14,,9.399139,4.3134837,2.9748955
2016-09-15,,9.307398,6.6285577,0.6449289
2016-09-16,,9.248268,-2.6719518,0.8129813
2016-09-17,,9.192615,-0.5269252,2.7094657
2016-09-18,,9.158699,1.8023368,3.6341727
2016-09-19,,9.1452265,2.3901088,3.1833844
2016-09-20,10.749927,9.160874,1.8536203,1.1166922
2016-09-21,,9.175222,-1.4378349,0.71342075
2016-09-22,,9.234789,-0.39296874,1.3100586
2016-09-23,,9.281311,-1.4635394,1.6526507
2016-09-24,,9.250004,0.59498465,2.6750278
2016-09-25,,9.187399,-0.6857631,1.8890276
2016-09-26,,9.156095,-1.1993374,2.1308384
2016-09-27,,9.093488,-0.60078824,2.4131696
2016-09-28,14.925014,8.986091,-3.4160016,4.6035786
2016-09-29,,8.925225,-0.75062084,1.3252232
2016-09-30,,8.826097,-2.602002,-1.8657297
2016-10-01,,8.744353,8.161196,-2.5667062
2016-10-02,,8.673482,11.889488,-1.8980608
2016-10-03,,8.586528,6.9406457,-5.63185
2016-10-04,,8.521751,5.412821,3.3249302
2016-10-05,,8.42218,8.50798,5.198312
2016-10-06,,8.333484,7.4016185,-0.080894254
2016-10-07,,8.298702,5.703418,1.4548689
2016-10-08,,8.247836,3.9504116,0.75094867
2016-10-09,,8.22218,-0.7882255,1.1151994
2016-10-10,,8.180006,2.5777552,2.96619
2016-10-11,,8.115224,7.084459,5.0242047
2016-10-12,,8.129138,8.961461,0.60058594
2016-10-13,,8.130876,7.8115306,0.66166294
2016-10-14,,8.133483,4.038644,1.7745885
2016-10-15,,8.130006,4.362235,2.2668247
2016-10-16,,8.14305,5.7097096,0.4170131
2016-10-17,,8.132179,-1.7427734,1.7580287
2016-10-18,,8.128266,-0.13214983,1.4724191
2016-10-19,,8.07131,4.6614885,3.1175363
2016-10-20,,8.037831,2.3693428,3.3238769
2016-10-21,,8.026963,1.0534319,4.178871
2016-10-22,,7.9595695,-0.3367885,4.7070384
2016-10-23,,7.928699,-1.726144,4.871038
2016-10-24,,7.898265,1.7378279,6.087033
2016-10-25,,7.8656588,1.8686942,6.122042
2016-10-26,,7.8495708,-0.37887836,7.0661902
2016-10-27,,7.8408775,-2.5345633,7.9333982
2016-10-28,,7.824349,3.1574638,4.2561316
2016-10-29,,7.756966,0.71563894,-3.5208776
2016-10-30,,7.6987014,-0.42486748,-5.0304337
2016-10-31,,7.670873,-3.6081543,1.3267299
2016-11-01,,7.595224,-5.2513394,3.1450405
2016-11-02,,7.456965,-3.8904436,2.9605818
2016-11-03,,7.3608704,-4.1966796,0.6819475
2016-11-04,,7.260876,-4.7907367,5.3615026
2016-11-05,,7.16044,-1.1159528,1.7218052
2016-11-06,,7.0717454,-0.35266462,1.3700475
2016-11-07,,7.0526175,2.504262,5.7770576
2016-11-08,,6.9704432,3.5459054,7.922335
2016-11-09,,6.96827,0.37114257,4.6777763
2016-11-10,,6.965222,-3.3029087,5.817648
2016-11-11,,6.940877,-0.03469587,2.4146972
2016-11-12,,6.88696,2.475851,4.386663
2016-11-13,,6.8547907,5.0120883,7.73946
2016-11-14,,6.8478327,3.0339007,10.023591
2016-11-15,,6.880874,-0.62066126,8.453041
2016-11-16,,6.851742,2.095159,8.563769
2016-11-17,,6.7730527,-6.6952286,9.178523
2016-11-18,,6.741747,-5.336872,7.8080635
2016-11-19,,6.7239156,-3.0424106,6.6255927
2016-11-20,,6.645662,2.5626535,8.557541
2016-11-21,,6.616967,-1.519043,5.507945
2016-11-22,,6.560442,-1.1628418,4.184368
2016-11-23,,6.5408735,3.8936524,1.7379255
2016-11-24,,6.5213094,2.4049594,2.6831543
2016-11-25,,6.4908767,-3.574937,5.9941196
2016-11-26,,6.4926147,-7.019545,0.078578405
2016-11-27,,6.549137,2.539816,-9.698465
2016-11-28,,6.53783,1.5052664,1.1936733
2016-11-29,,6.500877,2.014739,8.573339
2016-11-30,,6.4091387,4.8731375,3.7117956
2016-12-01,,6.340003,-7.926981,-4.216413
2016-12-02,,6.300874,-4.3603377,-1.6321359
2016-12-03,,6.273046,-0.92710656,1.906522
2016-12-04,,6.2282662,-2.2017717,7.8816056
2016-12-05,,6.1626163,-2.9677036,-0.77031946
2016-12-06,,6.056529,6.5931573,4.680462
2016-12-07,,5.9913077,10.900886,-1.7056919
2016-12-08,,5.9334874,9.097328,-1.9525949
2016-12-09,,5.9274,4.897461,-12.800962
2016-12-10,,5.8908772,-1.2370117,-10.267766
2016-12-11,,5.8756595,0.021351842,-4.3961287
2016-12-12,,5.866525,4.525921,-1.6932268
2016-12-13,,5.833049,-0.16902901,0.33966938
2016-12-14,,5.7704415,6.6515417,1.391469
2016-12-15,,5.7174006,7.144873,3.929283
2016-12-16,,5.624788,10.022768,3.437479
2016-12-17,,5.59522,9.511321,3.0306082
2016-12-18,,5.5682664,6.2232003,3.1029367
2016-12-19,,5.493481,5.721366,7.0395994
2016-12-20,,5.466526,9.153209,5.214788
2016-12-21,,5.443054,4.0936384,9.165123
2016-12-22,,5.447398,7.3153667,7.9358397
2016-12-23,,5.443917,10.174498,1.8689523
2016-12-24,,5.43653,-1.8405064,3.7555594
2016-12-25,,5.3352222,-0.021372767,-3.8780622
2016-12-26,,5.291744,-4.4092145,4.608789
2016-12-27,,5.255659,1.8726354,-5.458252
2016-12-28,,5.190881,1.7831682,4.958852
2016-12-29,,5.147396,12.918011,2.5403252
2016-12-30,,5.1243553,2.6799874,6.1010814
2016-12-31,,5.1221805,-0.11971959,-5.4253626
2017-01-01,,4.6300035,-4.269573,-7.029701
2017-01-02,,4.833484,-2.486377,-0.6182617
2017-01-03,,4.800874,-5.2381907,5.7208705
2017-01-04,,4.867396,0.35103935,4.4356723
2017-01-05,,4.71305,4.757666,9.029255
2017-01-06,,4.189136,2.5447476,13.116225
2017-01-07,,3.6365304,7.8047714,0.92652065
2017-01-08,,3.1626163,6.031892,5.253202
2017-01-09,,2.7234855,8.517711,-5.5603867
2017-01-10,,2.359574,-1.8745327,-0.36986607
2017-01-11,,1.9795731,-5.2247,0.89580774
2017-01-12,,1.7243533,-4.7352676,5.077079
2017-01-13,,1.6147872,-0.04879325,7.12161
2017-01-14,,1.376096,6.3356028,3.7899554
2017-01-15,,1.189136,3.3549595,-4.0412946
2017-01-16,,1.0217458,3.8722656,6.258001
2017-01-17,,0.8852221,8.0952425,6.220703
2017-01-18,,0.69783354,6.0621305,0.41356725
2017-01-19,,0.56001,10.231277,-3.915039
2017-01-20,,0.39044324,12.662053,-7.965395
2017-01-21,,0.27478957,10.188393,-8.620403
2017-01-22,,0.5060942,-1.0966797,-2.07613
2017-01-23,,1.3634856,-6.0913296,0.8506557
2017-01-24,,2.1143546,-0.8275809,7.958231
2017-01-25,,1.7760925,8.115409,10.1585865
2017-01-26,,1.5813094,4.9617467,3.1258302
2017-01-27,,1.4430475,10.980943,6.843569
2017-01-28,,1.2652229,3.913365,3.7410505
2017-01-29,,1.0300041,5.4317384,8.072768
2017-01-30,,0.81087595,2.6078055,-7.2901855
2017-01-31,,0.62409836,4.171024,-2.5620396
2017-02-01,,0.46391496,,
2017-02-02,,0.2830492,3.9941685,7.4597936
2017-02-03,,0.62261695,2.2926688,4.7396555
2017-02-04,,1.4669601,-2.018157,4.08524
2017-02-05,,2.0956566,0.69486606,6.539411
2017-02-06,,2.892184,3.0773926,5.1913643
2017-02-07,,3.187833,2.7571359,4.8916435
2017-02-08,,3.2178319,2.9408412,4.7723565
2017-02-09,,3.1878343,0.35631278,3.156543
2017-02-10,,3.2065284,2.2561803,3.094915
2017-02-11,,3.2678301,4.074505,6.4692593
2017-02-12,,2.7417443,13.441469,5.86453
2017-02-13,,2.1313093,14.506634,-3.2242048
2017-02-14,,1.6600063,5.0850096,-4.531773
2017-02-15,,1.2434878,7.7801895,3.7626464
2017-02-16,,0.9265296,3.2537248,1.9764649
2017-02-17,,0.7226111,-3.8929617,2.6058943
2017-02-18,,0.5343575,-3.4300222,-2.7084124
2017-02-19,,0.47522238,-2.2472098,5.7380443
2017-02-20,,0.41782942,8.194608,-0.41340682
2017-02-21,,0.85304725,6.717522,-4.45166
2017-02-22,,2.097395,2.5780692,1.3953195
2017-02-23,,2.278701,-0.5001744,-1.4035016
2017-02-24,,2.0391355,1.5303571,-6.6189384
2017-02-25,,1.4900035,-2.9524136,-6.8952775
2017-02-26,,1.5447892,-3.8433316,-3.9007325
2017-02-27,,1.6265259,-5.0651646,1.1967076
2017-02-28,,1.870007,-5.6562014,5.1140833
2017-03-01,,2.7769656,-8.591525,1.3154507
2017-03-02,,2.8569589,-3.6399274,-3.3075473
2017-03-03,,2.739567,-4.5660505,-5.251172
2017-03-04,,2.720877,-2.9485073,-3.981536
2017-03-05,,2.9165292,4.228223,0.13607003
2017-03-06,,2.803484,4.090534,2.0725029
2017-03-07,,2.764354,1.4748046,4.9212193
2017-03-08,,2.787396,-2.1226563,5.991434
2017-03-09,,2.8108773,1.225558,4.570801
2017-03-10,,2.7991347,5.9784875,0.28120816
2017-03-11,,2.3500075,10.223786,-5.3587055
2017-03-12,,2.2273972,5.9684153,-4.3202496
2017-03-13,,2.6134841,-1.1743513,6.2209473
2017-03-14,,2.4391372,-0.12659737,8.062862
2017-03-15,,2.1665251,2.830406,4.7602677
2017-03-16,,1.9813073,10.988999,0.3226702
2017-03-17,,1.5591351,-3.8333704,-2.0785575
2017-03-18,,1.4852215,3.217564,-6.2200475
2017-03-19,,2.5143578,6.6767716,1.5032157
2017-03-20,,2.6095726,0.052497208,5.185735
2017-03-21,7.9991593,2.8043544,-1.9178222,8.012619
2017-03-22,,2.807397,-0.64794225,5.280399
2017-03-23,,2.7782671,9.72433,-0.5214704
2017-03-24,,2.870007,5.8526716,4.044238
2017-03-25,,2.689136,5.29262,8.369217
2017-03-26,,2.4743533,12.711091,-1.5629673
2017-03-27,,2.0709174,4.0024133,-7.746254
2017-03-28,,1.7191387,3.4915667,-7.756006
2017-03-29,8.411901,1.541748,0.7845075,-4.213079
2017-03-30,,1.2881913,3.3364677,-4.329025
2017-03-31,,2.0500076,5.117334,2.7594936
2017-04-01,,3.0943563,0.98945314,-2.393764
2017-04-02,,3.2369637,-4.135456,2.4102678
2017-04-03,,2.666963,4.778034,7.8742676
2017-04-04,,2.2839184,-0.49443358,0.9186872
2017-04-05,,1.9769619,3.5409179,-5.0322614
2017-04-06,10.436299,2.8978298,4.010484,-5.8873534
2017-04-07,,3.2191389,5.9575753,-0.014906529
2017-04-08,,3.2287028,2.5179408,4.875586
2017-04-09,,3.184354,-6.3337474,5.188993
2017-04-10,,2.881312,-7.263679,2.7963588
2017-04-11,,2.781311,-5.0385604,-0.45375976
2017-04-12,,3.2456625,-5.9121094,0.9580845
2017-04-13,,3.3730521,-8.617076,2.0860631
2017-04-14,20.807407,3.2239246,-5.1678433,-0.8404157
2017-04-15,,3.0465274,-1.8007883,-2.340562
2017-04-16,,2.8865263,-1.8364537,-4.185819
2017-04-17,,2.9008737,0.7796177,-0.5304827
2017-04-18,,2.5987005,11.342159,0.6932687
2017-04-19,,2.1552243,6.158538,1.9195522
2017-04-20,,3.5339196,-0.7612723,6.9438896
2017-04-21,,3.704789,-1.2919573,0.17773438
2017-04-22,18.057467,3.3482692,-1.5950683,0.86493444
2017-04-23,,3.117831,-6.3340054,0.72291434
2017-04-24,,3.4756615,-2.609417,0.17659737
2017-04-25,,3.533049,-2.643443,-0.24189453
2017-04-26,,3.698266,-2.4185338,0.33637697
2017-04-27,,4.04392,-3.2583218,-2.6152275
2017-04-28,,4.066092,2.307694,1.467313
2017-04-29,,4.0256586,-0.044308037,1.6003976
2017-04-30,31.282972,3.9947882,-6.806285,-0.2981585
2017-05-01,,3.9156587,4.7045617,-3.4502232
2017-05-02,,3.7247872,6.7038293,-7.9058313
2017-05-03,,3.4769619,6.080099,-2.4261649
2017-05-04,,3.4643528,11.28351,4.526702
2017-05-05,,3.260875,4.7227607,-4.3320174
2017-05-06,,3.3269613,0.8412528,-5.3993025
2017-05-07,,3.5804443,-0.7479632,-8.384326
2017-05-08,14.32272,3.8713088,0.59226424,-7.7967215
2017-05-09,,4.1243525,-3.73298,-5.0481377
2017-05-10,,4.2947917,-5.715025,-1.851688
2017-05-11,,4.404355,-5.577762,1.5246931
2017-05-12,,4.4178295,-5.8870187,1.2090262
2017-05-13,,4.589569,-5.151346,2.646596
2017-05-14,,4.6995745,-4.0205216,1.9799176
2017-05-15,,4.893483,-0.015192523,2.4879255
2017-05-16,34.979847,4.8304443,1.6110072,3.129834
2017-05-17,,5.0965285,-0.6644322,2.0839703
2017-05-18,,5.330008,5.1367116,3.826702
2017-05-19,,5.445224,-0.81893134,-2.9280622
2017-05-20,,5.5913124,3.2312918,1.1241908
2017-05-21,,5.726954,5.606599,2.803997
2017-05-22,,5.8313136,5.927504,-0.7752023
2017-05-23,,5.9626145,5.5563965,-5.013414
2017-05-24,27.272814,6.0491347,0.06621094,-0.6337193
2017-05-25,,5.5695734,-1.7709124,-2.4991212
2017-05-26,,6.306966,2.2473772,-2.2224748
2017-05-27,,6.393048,-0.22255859,-1.1021415
2017-05-28,,6.4047866,-5.8804827,-3.1096818
2017-05-29,,6.3982677,5.3755302,-5.828383
2017-05-30,,6.3308744,8.572705,-2.592062
2017-05-31,,6.266525,-1.657366,-4.260226
2017-06-01,29.160378,6.333922,-5.396819,-5.743185
2017-06-02,,6.39827,-3.8529088,-6.926737
2017-06-03,,6.6030474,-2.89691,-5.884912
2017-06-04,,6.7126107,-5.8342915,-5.28879
2017-06-05,,6.622613,-1.6198033,-0.78747207
2017-06-06,,6.812186,-1.5890764,2.9330497
2017-06-07,,7.4369626,-2.4128277,1.133238
2017-06-08,,8.444791,-3.689216,0.5904576
2017-06-09,37.115337,8.6200075,-5.790499,-1.8688337
2017-06-10,,8.525658,-6.816469,-4.013902
2017-06-11,,8.566959,-8.308461,-0.90882397
2017-06-12,,8.671312,-7.3586636,-3.6991072
2017-06-13,,9.177833,-2.2214565,-3.5857074
2017-06-14,,10.165659,1.6237863,0.15590122
2017-06-15,,10.393481,5.63411,3.0118303
2017-06-16,,9.7726145,0.72589284,-1.4006976
2017-06-17,44.750687,9.719136,-1.2543875,-1.6133859
2017-06-18,,9.666527,-1.805692,0.18006417
2017-06-19,,9.842614,1.467048,0.58703965
2017-06-20,,9.827836,-1.1197963,-1.1117396
2017-06-21,,9.532179,-4.926709,-5.590611
2017-06-22,,8.8665285,-4.6975727,-5.672426
2017-06-23,,8.892182,-4.029604,-2.7373815
2017-06-24,,9.020002,-6.527253,-3.1675503
2017-06-25,34.891895,9.199135,-3.4581125,-2.1726074
2017-06-26,,9.183047,-4.296289,-2.3348632
2017-06-27,,9.150441,-2.0501814,-3.1558523
2017-06-28,,9.063049,4.9788437,1.3038853
2017-06-29,,9.641744,3.4663506,0.7463658
2017-06-30,,9.803052,-1.6523088,-2.201374
2017-07-01,,9.815223,-3.3470564,-1.8401368
2017-07-02,,9.874794,0.69117606,0.028006418
2017-07-03,37.385113,9.920876,2.484061,-0.025279017
2017-07-04,,9.940009,4.6637344,0.24109235
2017-07-05,,9.89392,4.764788,-3.288358
2017-07-06,,9.725226,1.3350586,-1.4427037
2017-07-07,,10.237392,5.511991,2.031815
2017-07-08,,10.603482,-2.7576172,-1.163058
2017-07-09,,10.755658,-3.3194754,-0.49495676
2017-07-10,,10.8669615,0.2988979,0.9781389
2017-07-11,36.371372,10.904354,-0.37579522,0.1473005
2017-07-12,,10.952178,-0.032324217,-0.08317522
2017-07-13,,10.930009,1.9012138,-5.0509768
2017-07-14,,10.851313,-7.333636,-2.6939313
2017-07-15,,10.789136,-0.5916085,1.6320522
2017-07-16,,10.833918,-0.13618164,2.8479772
2017-07-17,,10.883485,-0.09340123,-1.3413575
2017-07-18,,10.878264,5.3132463,-4.8701453
2017-07-19,18.493938,10.91305,6.067948,-2.7036202
2017-07-20,,10.673917,3.1828334,-2.6699078
2017-07-21,,10.8087015,2.0356934,-0.63066405
2017-07-22,,11.373053,-2.9682686,-1.4749163
2017-07-23,,11.64783,-2.1999443,-0.32467216
2017-07-24,,12.025222,-1.9841727,-1.1848702
2017-07-25,,12.026959,-2.397691,-2.2043598
2017-07-26,,11.99827,-2.9435267,-2.7197964
2017-07-27,33.11775,11.936526,-4.0041084,-3.54631
2017-07-28,,11.95218,-4.3401995,-2.9381278
2017-07-29,,11.986961,-5.912828,-4.3728027
2017-07-30,,12.00479,-8.429702,-6.909612
2017-07-31,,11.975227,-8.560288,-3.904227
2017-08-01,,11.890877,-4.571533,2.3138812
2017-08-02,,11.8156595,1.3467215,0.53826034
2017-08-03,,11.680877,1.680399,-1.8096471
2017-08-04,23.637068,11.586096,-2.5057268,-1.6230818
2017-08-05,,12.073486,-2.6580148,0.590346
2017-08-06,,12.114789,-4.240025,1.6884626
2017-08-07,,12.123046,1.1294016,1.8614815
2017-08-08,,11.983921,-0.40100446,-0.8609514
2017-08-09,,12.003485,-0.15823102,-1.9515625
2017-08-10,,12.026093,-2.2958286,0.023674665
2017-08-11,,12.205223,2.5543597,1.6346749
2017-08-12,30.914639,12.327395,-0.018150112,2.3984096
2017-08-13,,12.3630495,-0.10344587,0.9794434
2017-08-14,,12.295223,7.9308453,5.927539
2017-08-15,,10.898262,10.3164625,4.240304
2017-08-16,,10.600875,-1.613051,1.7327636
2017-08-17,,10.45131,3.8553014,0.5564174
2017-08-18,,10.699137,-4.5770297,-0.99990237
2017-08-19,,10.873919,-4.8419924,-3.3868792
2017-08-20,20.76604,10.8787,-6.6615443,-6.6507745
2017-08-21,,10.776967,0.10482701,-4.5049806
2017-08-22,,10.603484,4.432708,-1.0191127
2017-08-23,,10.503049,-3.1539133,-0.25260183
2017-08-24,,10.48131,-6.764537,-1.533252
2017-08-25,,10.298265,-3.8515067,-7.799428
2017-08-26,,10.160875,2.3212612,-7.0429897
2017-08-27,,10.148696,3.502295,0.87460935
2017-08-28,17.787294,9.811743,-0.59723073,2.703376
2017-08-29,,9.706964,0.53549105,2.7101772
2017-08-30,,9.656524,-0.9077497,3.6
2017-08-31,,9.633921,7.0790176,0.4461914
2017-09-01,,9.595224,2.5313826,-1.2563965
2017-09-02,,9.517829,1.9221959,3.49661
2017-09-03,,9.503482,3.273277,4.1993933
2017-09-04,,9.421315,-0.99891186,1.2842565
2017-09-05,17.785412,9.357398,-0.5174805,2.7754674
2017-09-06,,9.42522,-1.0893764,3.1899624
2017-09-07,,9.311309,-1.5455496,1.5869141
2017-09-08,,9.217395,-3.6333776,3.4525948
2017-09-09,,9.1387,-6.642662,5.103341
2017-09-10,,9.160439,-8.121456,7.1245747
2017-09-11,,9.180874,-5.0557685,6.2495537
2017-09-12,,9.160003,-2.4990582,3.7111468
2017-09-13,16.362701,9.163918,-6.2054267,4.696261
2017-09-14,,9.133922,-9.228955,0.70609653
2017-09-15,,8.973049,-8.404032,-3.91137
2017-09-16,,8.83392,-3.6482701,0.18075474
2017-09-17,,8.99044,2.6156669,3.919915
2017-09-18,,8.976528,-4.1512628,0.047070313
2017-09-19,,8.890007,-4.506836,5.044901
2017-09-20,,8.803047,-2.4349818,5.316141
2017-09-21,12.726005,8.771312,-0.7597656,6.4717216
2017-09-22,,8.743919,0.16390903,4.5094867
2017-09-23,,8.653049,2.5766811,3.5013113
2017-09-24,,8.586963,0.15297154,1.5003906
2017-09-25,,8.668705,0.48365653,2.0673409
2017-09-26,,8.772613,-0.2865304,1.4834613
2017-09-27,,8.923052,1.2088658,1.4831961
2017-09-28,,8.811745,-3.4651647,1.3240514
2017-09-29,13.939226,8.694787,-0.67679965,3.2098982
2017-09-30,,8.806522,-1.757666,3.9084332
2017-10-01,,9.045221,-1.2116141,3.9458287
2017-10-02,,9.199573,-2.0866141,8.1041155
2017-10-03,,9.378696,-3.5731723,9.625503
2017-10-04,,9.185224,-2.743457,6.265827
2017-10-05,,9.149136,-2.316741,1.9328195
2017-10-06,,9.111308,-0.8081543,1.1114397
2017-10-07,,9.006961,-3.4630163,-1.8568568
2017-10-08,,9.073919,-4.680036,-2.680706
2017-10-09,,9.493484,-2.3947964,1.3841866
2017-10-10,,9.598269,-4.3145647,6.463351
2017-10-11,,9.5334835,-6.1141043,6.8461914
2017-10-12,,9.437395,-1.9577776,6.7990165
2017-10-13,,9.420441,-1.0987375,5.3639927
