,chla,par,sst,mld,eastward_wind,northward_wind,spm,sss
2016-12-30,,,6.824506378173828,175.29539162772042,9.399016007133152,9.546821925951088,,33.938751220703125
2016-12-31,,,6.775006103515625,175.3825966971261,-0.6390115489130435,-3.6405878481657608,,34.002719334193635
2017-01-01,,,6.680509185791015,174.5650351388114,-2.1156961192255435,-11.560844089673912,,33.94055393763951
2017-01-02,,,6.41800537109375,173.81288255964006,0.3977103855298913,-4.921668011209239,,33.91458511352539
2017-01-03,,,6.1735069274902346,173.98729596819197,-6.843054729959239,3.6020879330842392,,33.906812940325054
2017-01-04,,,5.976755523681641,164.87422507149833,-4.596244480298913,1.8456022843070652,,33.98364039829799
2017-01-05,,,5.842254638671875,167.68663460867745,0.41934336786684784,10.60277789572011,,34.01117542811802
2017-01-06,,,5.8822578430175785,173.86738804408483,7.522795304008152,16.405199133831523,,34.04564939226423
2017-01-07,,,6.268257904052734,174.58683885846818,11.565323539402174,-0.7372409986413043,,34.07027162824358
2017-01-08,,,6.2660072326660154,173.4204559326172,11.270576808763588,3.7535665760869565,,34.07692391531808
2017-01-09,,,6.280755615234375,172.4393811907087,7.257287066915761,-3.426131538722826,,34.08133152553013
2017-01-10,,,6.263255310058594,173.85648781912667,-5.964175016983695,-0.9095405910326086,,34.04892076764788
2017-01-11,,,6.252006530761719,170.03030395507812,-4.129049549932065,1.6374670940896738,,34.060228620256694
2017-01-12,,,6.154755401611328,163.70784541538782,-6.381268045176631,2.0884001358695654,,34.04885482788086
2017-01-13,,,5.867757415771484,166.23682294573103,1.099030867866848,3.250992484714674,,34.086919512067524
2017-01-14,,,5.686756896972656,167.34871128627233,5.681263799252718,6.011920431385869,,34.13836070469448
2017-01-15,,,5.633256530761718,169.9540012904576,-3.1856583305027173,0.661759086277174,,34.13848440987723
2017-01-16,,,5.750754547119141,170.5099367414202,4.350363026494565,10.78825046705163,,34.1296261378697
2017-01-17,,,5.859505462646484,174.390629359654,10.592699133831522,7.366141941236413,,34.12421471732004
2017-01-18,,,5.8392578125,173.72567313058036,4.085067085597826,1.0903267238451086,,34.07620348249163
2017-01-19,,,5.8910064697265625,174.8048553466797,12.956022843070652,-5.3113270635190215,,34.11777877807617
2017-01-20,,,5.867257690429687,174.45602961948939,12.841138756793478,-6.571665888247282,,34.122136797223774
2017-01-21,,,5.831005859375,174.4342302594866,3.4967041015625,-3.1156005859375,,34.11607469831194
2017-01-22,,,5.793257141113282,174.15081133161272,-1.582763671875,1.91845703125,,34.11743927001953
2017-01-23,,,5.7882568359375,173.9436972481864,-1.692473038383152,-4.770884638247282,,34.119222913469585
2017-01-24,,,5.864756011962891,173.64936719621932,-1.288123089334239,9.250838569972826,,34.130271911621094
2017-01-25,,,5.858258056640625,175.19728088378906,11.299878991168478,10.295664911684783,,34.13390677315848
2017-01-26,,,5.803759765625,174.9574683053153,5.031011166779892,3.8789487092391304,,34.10362679617746
2017-01-27,,,5.717755889892578,174.6522434779576,9.080661939538043,9.600596552309783,,34.091360909598215
2017-01-28,,,5.630757141113281,174.48873574393136,6.1253662109375,7.810939622961956,,34.090101514543804
2017-01-29,,,5.608257293701172,173.90008653913225,6.037268597146739,9.681216032608695,,34.12626320975168
2017-01-30,,,5.54825439453125,175.04467446463448,3.1530390200407608,-6.932845405910326,,34.11440822056362
2017-01-31,,,5.5767578125,174.75035313197546,4.527577275815218,-2.4316671620244565,,34.09810583932059
2017-02-01,,,5.489753723144531,173.3332508632115,,,,34.09341321672712
2017-02-02,,,5.4725090026855465,174.33612278529577,2.2085279381793477,8.064230213994565,,34.14336068289621
2017-02-03,,,4.5465034484863285,174.69584437779017,-1.4300749405570652,3.9307012143342392,,34.125518798828125
2017-02-04,,,4.695753479003907,172.89721352713448,-4.724773904551631,1.8754086701766304,,34.101331438337056
2017-02-05,,,4.814006042480469,172.33036913190568,-1.7179008152173914,6.243477199388587,,34.09413310459682
2017-02-06,,,4.865505981445312,170.71705736432756,-0.1501730213994565,5.902009383491848,,34.09913199288504
2017-02-07,,,4.854505920410157,171.7962384905134,-0.17732570482336957,5.260736880095108,,34.101785387311665
2017-02-08,,,4.899754333496094,166.69466400146484,-0.3643958050271739,3.4475522248641304,,34.16733169555664
2017-02-09,,,4.75025634765625,172.43938446044922,-1.633751910665761,1.7845352836277173,,34.17131096976144
2017-02-10,,,4.5497581481933596,172.7446060180664,-0.3736572265625,3.218808381453804,,34.172722407749724
2017-02-11,,,4.507752227783203,172.9190161568778,2.7395444123641304,6.513985011888587,,34.1862542288644
2017-02-12,,,4.486506652832031,173.26783752441406,14.333113960597826,7.992442255434782,,34.2325063432966
2017-02-13,,,4.391506195068359,173.42045266287667,12.175722868546195,0.012472401494565218,,34.2463869367327
2017-02-14,,,4.3757568359375,172.79910496303015,2.133231784986413,0.32771632982336957,,34.228477478027344
2017-02-15,,,4.366006469726562,165.57188306535994,4.972438646399456,6.168345575747282,,34.20380456107004
2017-02-16,,,4.341254425048828,166.52024950299943,5.918563179347826,4.891320270040761,,34.20631408691406
2017-02-17,,,4.245755004882812,166.5965532575335,10.03275730298913,-2.596605383831522,,34.21311133248465
2017-02-18,,,4.203256988525391,171.76353563581193,6.56689453125,-3.0733271059782608,0.5706400312483311,34.22311455862863
2017-02-19,,,4.342257690429688,173.02802385602678,5.074229364809782,-1.6726870329483696,,34.22482899257115
2017-02-20,,,4.29825439453125,171.21849060058594,7.143793520720108,-7.143814750339674,,34.233059474400115
2017-02-21,,,4.402503967285156,173.96548897879464,3.9053689707880435,-5.548568062160326,,34.23795863560268
2017-02-22,,,4.558005523681641,172.88631330217635,-0.17391304347826086,-4.281117314877718,,34.24623271397182
2017-02-23,,,4.597256469726562,172.65739549909318,-2.7266049592391304,-9.090178116508152,,34.256068638392854
2017-02-24,,,5.035755157470703,168.0027563912528,0.004129161005434783,-13.51513671875,,34.26635578700474
2017-02-25,,,4.948255920410157,170.19382258823939,-1.8389414911684783,-7.205295728600544,,34.26995577130999
2017-02-26,0.9411262060914721,,4.689008331298828,170.40093558175224,-6.654694930366848,-2.0297002377717392,1.0065217827047621,34.25167792184012
2017-02-27,,,4.43450927734375,171.76353454589844,-6.948698624320652,2.470628821331522,,34.23998696463449
2017-02-28,,,4.342256164550781,172.4611870901925,-6.6124745244565215,1.570731784986413,,34.254830496651785
2017-03-01,,,4.410509490966797,171.87254224504744,-8.614464801290762,-2.3285124405570654,,34.21062905447824
2017-03-02,,,4.441255187988281,171.21849714006697,-7.830619480298913,-5.061618970788044,,34.20540836879185
2017-03-03,,,4.447254180908203,170.95687103271484,-5.845538595448369,-3.8717306385869565,,34.20043781825474
2017-03-04,,,4.452004241943359,170.93507276262557,-3.9421174422554346,-2.465884001358696,,34.1938852582659
2017-03-05,,,4.462757110595703,171.50191279820032,-3.1802766219429346,0.10405167289402174,,34.18238830566406
2017-03-06,0.6473436386961686,,4.422756195068359,171.6000235421317,-2.206617272418478,2.2533171280570654,1.4181828392403466,34.18038558959961
2017-03-07,,,4.436005401611328,172.2867715018136,-0.062436311141304345,6.055499532948369,,34.183326721191406
2017-03-08,,,4.457003784179688,172.05785042898995,-3.858647885529891,4.057808254076087,,34.174698965890066
2017-03-09,,,4.3015083312988285,172.46118382045202,0.5352677055027174,2.2394754161005435,,34.17201886858259
2017-03-10,,,4.2560066223144535,173.0062212262835,5.321527895720108,-1.538664444633152,,34.17038345336914
2017-03-11,,,4.215258026123047,173.46405574253626,7.308848505434782,-3.034487516983696,,34.17591421944754
2017-03-12,,,4.239755249023437,173.79108319963728,-2.115048615828804,-1.496789020040761,,34.16554314749582
2017-03-13,,,4.174009704589844,173.44225311279297,-1.2625732421875,6.848245371942935,,34.14852360316685
2017-03-14,,,4.139756774902343,173.5621621268136,1.3938147503396738,12.82609226392663,0.5404872062305609,34.14376177106585
2017-03-15,,,4.069004821777344,174.75035095214844,9.34061863111413,1.4994957965353262,,34.11072431291853
2017-03-16,,,3.97725830078125,175.8186264038086,6.241598378057065,0.5043255349864131,,34.10450690133231
2017-03-17,,,4.210505676269531,175.98214067731584,-3.358393130095109,-1.4904997452445652,,34.11488233293806
2017-03-18,,,4.220005035400391,173.93279157366072,2.200503141983696,-8.389717433763588,,34.12595912388393
2017-03-19,,,4.197002410888672,175.70962524414062,2.1888109290081523,0.9402120838994565,,34.12501525878906
2017-03-20,,,4.1015068054199215,175.80772726876395,-3.7104704483695654,10.505190641983695,,34.160296303885325
2017-03-21,,5.740161050920901,3.912006378173828,176.12385450090682,-3.388236667798913,8.968394403872283,,34.223668234688894
2017-03-22,0.3801802496115367,,3.91275634765625,175.60061645507812,2.039120881453804,5.6728037958559785,0.9113174889768872,34.25066321236746
2017-03-23,,,3.9475067138671873,175.2299859183175,9.976233440896738,-2.984688136888587,,34.253850664411274
2017-03-24,,,3.9650054931640626,175.41529737200057,4.060599949048913,7.439718495244565,,34.25605065482004
2017-03-25,,,4.03875503540039,176.10204860142298,7.725766389266305,7.116099481997282,,34.29590443202427
2017-03-26,,,4.0847526550292965,175.52430616106307,14.205831776494565,-4.180202318274456,,34.32576479230608
2017-03-27,,,4.267756652832031,175.82953098842077,6.750695270040761,-6.464275857676631,,34.31717300415039
2017-03-28,,,4.192755889892578,172.99532645089286,6.384022588315218,-8.7149658203125,,34.316248757498606
2017-03-29,,8.01746706340624,4.086004638671875,164.26378086635046,5.590268342391305,-6.879081394361413,,34.2305657523019
2017-03-30,1.3423001495274631,,3.9467567443847655,173.09342738560267,4.015216329823369,-1.226472274116848,0.9701501684529441,34.224710191999165
2017-03-31,,,4.244255065917969,175.72052655901228,3.696649966032609,4.271887737771739,,34.18925040108817
2017-04-01,,,4.250756072998047,175.68782261439733,-3.341849949048913,-2.7693295686141304,,34.1715087890625
2017-04-02,,,4.255006408691406,175.68782261439733,-4.7467784052309785,1.1521420686141304,,34.142120361328125
2017-04-03,,,4.51275634765625,175.68782261439733,5.3893565302309785,9.690891431725543,,34.1234130859375
2017-04-04,,,4.742254638671875,,7.117007048233695,9.589833135190217,,34.167780194963726
2017-04-05,,,4.83050537109375,174.70675332205636,3.676131538722826,-1.1832116168478262,,34.449829646519255
2017-04-06,,12.0728439455447,4.666259765625,174.46693420410156,-0.23415208899456522,-6.283187202785326,,34.29413877214704
2017-04-07,1.8946791074492715,,4.467755126953125,167.64302716936385,3.8742781929347827,-3.9471753991168477,0.9791414673839297,34.254028865269255
2017-04-08,,,4.372004699707031,174.793949672154,-2.132865574048913,2.6501146399456523,,34.26487404959543
2017-04-09,,,4.4365081787109375,175.9712415422712,-2.927973208220109,1.6801545516304348,,34.298213958740234
2017-04-10,,,4.947003936767578,174.77215358189173,-4.6154042119565215,-4.911031971807065,,34.30495943341936
2017-04-11,,,4.802754211425781,165.24485451834542,1.1342879585597827,-5.540548573369565,,34.29504884992327
2017-04-12,,,4.760008239746094,162.68316977364677,-5.147694463315218,-3.046025815217391,,34.31954084123884
2017-04-13,,,4.644505310058594,161.05894688197546,-7.350559400475544,2.372314453125,,34.35586820329939
2017-04-14,,20.16817980227263,4.547755432128906,173.2133342197963,-7.719572647758152,1.292671535326087,,34.373919350760325
2017-04-15,1.65141315351833,,4.523258209228516,175.54611315046037,-5.884728473165761,-0.263602878736413,2.1381250204784528,34.36470086233957
2017-04-16,,,4.5175048828125,175.7968270438058,-3.778192934782609,-1.185982082201087,,34.33587646484375
2017-04-17,,,4.53050537109375,175.666019984654,-3.1513937245244565,-2.6103144106657608,,34.295567648751394
2017-04-18,,,4.518758392333984,175.61151341029577,6.255912449048913,-0.8679464588994565,,34.302795955113005
2017-04-19,,,4.609757995605468,175.74232918875558,4.736200747282608,6.6896229619565215,,34.29951640537807
2017-04-20,,,4.811757659912109,175.9167425973075,5.419290293817935,11.695402725883152,,34.2953611101423
2017-04-21,,,4.865505981445312,175.14278411865234,-2.7912332286005435,-3.9311098845108696,,34.318480355399
2017-04-22,,19.477928534798,4.838507080078125,167.40321350097656,3.5918977156929346,-2.6025496773097827,,34.29680633544922
2017-04-23,0.6001921336759221,,4.843504333496094,165.29935673304968,-6.486747409986413,-3.3354386039402173,0.5683096370526722,34.27045713152204
2017-04-24,,,4.928257751464844,174.43422916957311,-5.992145040760869,-3.4691533627717392,,34.24374444144113
2017-04-25,,,4.999755859375,174.12900325230189,-4.956378439198369,-3.107071586277174,,34.225929260253906
2017-04-26,,,5.013008880615234,153.27577427455358,-3.369565217391304,-2.0863886294157608,,34.17662538800921
2017-04-27,,,5.00550537109375,169.13643537248885,-5.161690090013587,-4.8354969853940215,,34.19143458775112
2017-04-28,,,5.099507141113281,10.475295748029437,-1.208793308423913,0.47317106827445654,,34.16752406529018
2017-04-29,,,5.139004516601562,5.635340929031372,-2.9620042883831523,0.9187064792798914,,34.1270386832101
2017-04-30,,34.486617295638375,5.228756713867187,6.474702290126255,-4.247627590013587,-1.3754245923913044,,34.09327261788504
2017-05-01,0.7727192714810371,,5.221005249023437,15.446060861860003,6.094811480978261,-6.107267960258152,1.3272131202476365,34.10744203839983
2017-05-02,,,5.23775634765625,80.56744057791573,5.833273182744565,-6.833310334578805,,34.13837923322405
2017-05-03,,,5.316505432128906,61.55644607543945,2.3345098080842392,-3.069383704144022,,34.17519760131836
2017-05-04,,,5.404755401611328,99.74194989885602,7.880652386209239,5.258597995923913,,34.193965911865234
2017-05-05,,,5.437257385253906,123.6146992274693,5.207185164741848,-1.9378927479619565,,34.20341873168945
2017-05-06,,,5.454755401611328,152.52361733572823,-1.3424868376358696,-6.800818401834239,,34.17259052821568
2017-05-07,,,5.300255584716797,170.66255514962333,-1.469482421875,-10.014807659646738,,34.18023463657924
2017-05-08,,19.259910749352496,5.431256866455078,163.20640345982142,-1.824797257133152,-5.202456266983695,,34.18360900878906
2017-05-09,0.5885653387416493,,5.433258056640625,163.54433114188058,-4.641123896059782,-4.552665378736413,1.979504254247461,34.159906659807476
2017-05-10,,,5.422005462646484,165.724488394601,-6.257223378057065,-2.5578719429347827,,34.20408085414341
2017-05-11,,,5.4687553405761715,60.81519045148577,-4.2185536260190215,-0.048615828804347824,,34.17162813459124
2017-05-12,,,5.673756408691406,10.704212461199079,-3.221631920855978,1.3792246942934783,,34.13275800432478
2017-05-13,,,5.911256408691406,3.3134704317365373,-1.8276420261548914,-0.35798445991847827,,34.10116522652762
2017-05-14,,,6.006254577636719,3.6404944487980435,-3.9170028023097827,-1.3507716966711956,,34.07244546072824
2017-05-15,,,6.045755767822266,6.790825435093471,-2.8360807999320654,2.6427426545516304,,34.06659426007952
2017-05-16,,40.287282446156375,6.122259521484375,8.981886182512556,-0.941650390625,4.232501486073369,,34.08145686558315
2017-05-17,1.4372105300426483,,6.2915092468261715,10.747815813337054,0.929305366847826,5.236004373301631,0.46909256705216,34.26318522862026
2017-05-18,,,6.34300537109375,15.108136449541364,1.602868121603261,2.898490574048913,,34.30817740304129
2017-05-19,,,6.394756317138672,6.769024099622454,-0.14031186311141305,-3.5440779976222827,,34.24544089181082
2017-05-20,,,6.513008117675781,6.747222287314279,3.8156472911005435,0.1988260020380435,,34.21161161150251
2017-05-21,,,6.622007751464844,12.350233622959681,5.924220872961956,2.2531313688858696,,34.23231506347656
2017-05-22,,,6.95825424194336,12.655456134251185,4.744421917459239,-0.006915548573369565,,34.221123286655974
2017-05-23,,,6.947509002685547,13.244099344526019,-1.3559092646059783,-3.961988366168478,,34.16948863438198
2017-05-24,,26.31762363599694,6.897257232666016,6.474702290126255,1.2155124830163044,0.46145231827445654,,34.17056165422712
2017-05-25,1.031406743959947,,6.927507781982422,16.983073507036483,3.182664954144022,-2.4883820906929346,0.8192869520613125,34.16471426827567
2017-05-26,,,7.046253967285156,9.853950091770717,-2.1000711192255435,-3.4668764860733696,,34.10938153948103
2017-05-27,,,7.069007110595703,9.930255685533796,-5.315185546875,-2.818364682404891,,34.06532778058733
2017-05-28,,,7.090006256103516,15.19534260886056,-6.251130477241848,-6.210544752038044,,34.0697261265346
2017-05-29,,,7.058504486083985,19.217737470354354,1.7316310716711956,-6.461664614470108,,34.08770915440151
2017-05-30,,,6.650007629394532,22.15005329677037,6.432919709578805,-3.957222316576087,,34.10195868355887
2017-05-31,,,6.6977592468261715,19.81728117806571,0.7613843834918478,-6.491884977921195,,34.10772977556501
2017-06-01,,39.39855500926142,6.7400047302246096,21.844830649239675,-3.5389404296875,-7.8357676630434785,,34.11868831089565
2017-06-02,0.9690040729262612,,6.852756500244141,19.58836419241769,-4.782364555027174,-6.572594684103261,0.5774928501674107,34.13026373726981
2017-06-03,,,6.891505432128906,19.44665391104562,-7.202992314877718,-5.741083559782608,,34.14478029523577
2017-06-04,,,6.925257873535156,20.12250328063965,-8.176285453464674,-6.531732973845108,,34.16288702828543
2017-06-05,,,7.1632568359375,19.283141817365372,-4.011851435122282,-2.9851498811141304,,34.1511960710798
2017-06-06,,,7.539255523681641,10.07196603502546,0.47135062839673914,3.321336829144022,,34.089935302734375
2017-06-07,,,8.034758758544921,,-3.1011697520380435,0.8095278532608695,,33.952837807791575
2017-06-08,,,8.685005950927735,8.436846324375697,-4.664752462635869,1.5252473250679348,,33.935478755405974
2017-06-09,,51.41474582837976,9.395006561279297,2.975545644760132,-2.704159943953804,1.0124777088994565,,33.923265184674946
2017-06-10,1.0751567223797673,,10.17425537109375,2.975545644760132,-2.6383852751358696,-1.5110871688179348,0.8361107174839292,33.89891978672573
2017-06-11,,,10.30025405883789,2.975545644760132,-3.9979619565217392,-1.997346297554348,,33.88184193202427
2017-06-12,,,9.871755981445313,3.226264068058559,-6.258820906929348,-2.328984799592391,,33.885647365025115
2017-06-13,,,9.620755767822265,6.2675871167864114,-4.978903065557065,-3.6640731148097827,,33.9085807800293
2017-06-14,,,9.406757354736328,6.332991872514997,2.4460236922554346,2.4693921959918477,,33.9493032182966
2017-06-15,,,9.254755401611328,8.785672119685582,4.644594938858695,4.955263884171195,,34.02739552089146
2017-06-16,,,9.22750473022461,5.918761491775513,-1.116646144701087,-2.155411430027174,,34.02844728742327
2017-06-17,,43.63651300513226,9.323253631591797,4.479856014251709,-1.975867229959239,-0.7400857676630435,,33.98452867780413
2017-06-18,0.6931353319774974,,9.405756378173828,6.409297466278076,2.5060716711956523,4.448672087296195,1.2402346464140075,33.995903560093474
2017-06-19,,,9.701504516601563,9.058191708156041,4.356217094089674,6.201792841372282,,34.027435302734375
2017-06-20,,,9.817006683349609,8.524052960532051,1.8105893342391304,2.812882133152174,,34.04175840105329
2017-06-21,,,9.549756622314453,5.668043375015259,-1.405846637228261,-4.5055674677309785,,34.030196053641184
2017-06-22,,,9.505506134033203,10.08286680494036,-4.8153076171875,-6.265046492866848,,33.98762076241629
2017-06-23,,,9.568755340576171,10.398990086146764,-5.921418563179348,-4.820211659307065,,33.95815222603934
2017-06-24,,,9.613507080078126,10.333585330418178,-5.477300229279892,-5.258258322010869,,33.94192123413086
2017-06-25,,36.31127307725989,9.663258361816407,9.995660509381976,-4.759139351222826,-6.655082370923913,,33.93424006870815
2017-06-26,0.7346430988538832,,9.704505920410156,11.456368173871722,-3.069341244904891,-8.04789402173913,1.4817547468202454,33.96223504202707
2017-06-27,,,9.720503234863282,11.663483415331159,2.9192212975543477,-6.074197520380435,,33.997309003557476
2017-06-28,,,9.50400390625,9.821248054504395,4.929830799932065,3.285824983016304,,33.977874755859375
2017-06-29,,,9.481507110595704,6.0604720796857565,2.6394892153532608,0.8517164147418478,,33.95591027396066
2017-06-30,,,9.473255920410157,6.343892710549491,-3.004378609035326,-4.934193486752718,,33.9566764831543
2017-07-01,,,9.602256774902344,7.42307186126709,-4.109804899796195,-1.9474832286005435,,33.97666985648019
2017-07-02,,,9.816004180908203,6.409297466278076,3.555722443953804,3.149483058763587,,33.956734793526785
2017-07-03,,32.0196412957233,10.022254943847656,5.984166281563895,3.8050908627717392,-0.7942159901494565,,33.93187877110073
2017-07-04,0.7476873885501515,,10.108007049560547,5.995067085538592,5.413542374320652,-1.854317043138587,2.2324903990541185,33.918858119419646
2017-07-05,,,10.162007904052734,9.701338836124965,2.8849142323369565,-3.8860659391983696,,33.92097527640207
2017-07-06,,,10.32700424194336,9.003688062940325,3.674878991168478,3.028633449388587,,33.917681557791575
2017-07-07,,,10.411505889892577,9.679537228175572,3.263618800951087,0.11257005774456522,,33.929483141217915
2017-07-08,,,10.538256072998047,6.420198508671352,-3.9063720703125,-1.679411514945652,,33.90090724400112
2017-07-09,,,10.883755493164063,2.975545644760132,-0.9434442934782609,-0.6206956946331522,,33.88158961704799
2017-07-10,,,11.24725799560547,2.975545644760132,0.14026940387228262,-0.44502059273097827,,33.87196350097656
2017-07-11,,38.59115841077722,11.444757080078125,2.975545644760132,0.570052437160326,1.5010827105978262,,33.90473393031529
2017-07-12,1.240919589996338,,11.482502746582032,2.975545644760132,0.11020295516304347,-2.661026664402174,3.3888971540662975,33.877841404506135
2017-07-13,,,11.681255340576172,6.474702290126255,-1.388985011888587,-7.521468452785326,,33.87338038853237
2017-07-14,,,11.748505401611329,8.447747094290596,-4.901956309442935,-5.367150348165761,,33.91508265904018
2017-07-15,,,10.842504119873047,10.07196603502546,3.1877865998641304,7.562457540760869,,33.93807874407087
2017-07-16,,,11.076505279541015,12.6118529183524,1.4514797044836956,6.484810207201087,,33.94946888514927
2017-07-17,,,11.204004669189453,6.976139272962298,1.2347571331521738,2.039136803668478,,33.96668951851981
2017-07-18,,,11.295256042480469,2.975545644760132,2.1194643766983696,-1.1172458814538044,,33.95634514944894
2017-07-19,,21.72467978104301,11.207505035400391,6.474702290126255,3.5965204653532608,-4.204112177309782,,33.95211900983538
2017-07-20,1.2285111411051317,,11.096256256103516,7.968111855643136,-0.6390433933423914,-3.5554623811141304,4.7576841541699,33.926453181675505
2017-07-21,,,11.004756927490234,7.957211085728237,-4.130631156589674,-3.3199144446331523,,33.91167994907924
2017-07-22,,,11.368257141113281,7.4339726993015836,-3.768082328464674,-3.9382642663043477,,33.912184034075054
2017-07-23,,,11.673506927490234,2.975545644760132,-2.863344938858696,-1.128959324048913,,33.89567511422293
2017-07-24,,,11.911504364013672,2.975545644760132,-2.113456394361413,-1.8036844004755435,,33.87384033203125
2017-07-25,,,11.946005249023438,2.975545644760132,-1.7541769276494565,-3.3888735563858696,,33.875105721609934
2017-07-26,,,11.8800048828125,5.995067085538592,-3.3980925186820654,-4.440116550611413,,33.93713542393276
2017-07-27,,40.445781293122664,11.617256927490235,9.450620446886335,-4.493827488111413,-4.5550059442934785,,33.97984095982143
2017-07-28,0.837521572004665,,11.794504547119141,9.625033242361885,-5.086765455163044,-4.051296068274456,2.505239160997527,33.99484034946987
2017-07-29,,,11.90500717163086,9.625033242361885,-4.920065174932065,-4.458878226902174,,33.9817259652274
2017-07-30,,,11.559256744384765,,-3.029238493546196,-5.3872547978940215,,33.998626708984375
2017-07-31,,,11.254008483886718,13.222297532217842,-6.324032990828805,-6.340268342391305,,34.119366782052175
2017-08-01,,,11.212256622314452,8.04441751752581,-0.7508279551630435,0.8200152853260869,,34.10853140694754
2017-08-02,,,11.789753723144532,5.809753486088344,1.268623683763587,2.239576256793478,,33.86894498552595
2017-08-03,,,11.87850570678711,2.975545644760132,0.2811385444972826,-0.7097751783288043,,33.81810869489397
2017-08-04,,29.14289151067319,11.826502990722656,4.839582443237305,-5.0609608525815215,-3.454902980638587,,33.787584577287944
2017-08-05,0.6882509022951127,,11.772006225585937,6.343892710549491,-2.930170473845109,-2.812330163043478,0.743144114102636,33.77498572213309
2017-08-06,,,11.40575714111328,5.995067085538592,0.33688221807065216,-0.7437691066576086,,33.748224530901226
2017-08-07,,,11.876755523681641,2.975545644760132,1.5530528192934783,0.5206192680027174,,33.70848192487444
2017-08-08,,,12.046254730224609,2.975545644760132,-2.803827700407609,-3.249028744904891,,33.68832669939314
2017-08-09,,,12.005254364013672,6.343892710549491,-0.7787183678668478,-2.960205078125,,33.68112782069615
2017-08-10,,,12.080255889892578,5.886059079851423,-0.9170771059782609,0.3615669582201087,,33.66172627040318
2017-08-11,,,12.080004119873047,8.578556537628174,2.867612092391304,6.2078114385190215,,33.71582303728376
2017-08-12,,27.149549898893937,12.079757690429688,13.309504236493792,5.381559952445652,10.299449091372283,,33.914978572300505
2017-08-13,0.7578044046055187,,12.139507293701172,17.844236646379745,5.616359544836956,8.743493121603262,1.6097289398312569,33.98330470493862
2017-08-14,,,11.697754669189454,25.572903360639298,11.469025985054348,4.511267620584239,,34.027898515973774
2017-08-15,,,11.624005889892578,28.112790516444615,6.745913298233695,1.980500594429348,,34.02589470999582
2017-08-16,,,11.659256744384766,10.704212461199079,-1.5659763502038044,2.063545558763587,,33.94235283987863
2017-08-17,,,11.8257568359375,13.320405006408691,3.2534498131793477,2.939102836277174,,33.9167845589774
2017-08-18,,,12.18875732421875,11.71798746926444,-2.8890062415081523,1.1593813688858696,,33.870998927525115
2017-08-19,,,12.327259826660157,10.08286680494036,-4.449324898097826,-2.4409391983695654,,33.83095932006836
2017-08-20,,22.970410222592562,12.359009552001954,15.947497367858887,-5.278341542119565,-10.35725734544837,,33.84598650251116
2017-08-21,0.9659798253666271,,12.212256622314452,19.512058803013392,-1.377775772758152,-8.041344684103262,2.0412325699020317,33.86434555053711
2017-08-22,,,12.223256683349609,19.44665391104562,0.7698019276494565,-3.2430791440217392,,33.83347538539341
2017-08-23,,,11.585507202148438,19.33764566693987,-2.4131973930027173,0.902694038722826,,33.8262094770159
2017-08-24,,,11.576256561279298,19.70827293395996,-4.543032438858695,-2.4472231657608696,,33.77717045375279
2017-08-25,,,11.582259368896484,20.06799943106515,-2.5140168563179346,-8.27661663552989,,33.77445983886719
2017-08-26,,,11.617005920410156,20.12250328063965,1.2329154636548914,-6.463341754415761,,33.792027609688894
2017-08-27,,,11.545255279541015,22.41167231968471,2.2879214079483696,2.3270157523777173,,33.76875741141183
2017-08-28,,19.341803467792012,11.434008026123047,24.166700635637557,0.25985585088315216,6.938258958899456,,33.80378178187779
2017-08-29,0.8805280707099221,,11.479754638671874,28.341706684657506,3.1814867102581523,9.48112156080163,0.5500750718293367,33.94550377982004
2017-08-30,,,11.421754455566406,29.48629025050572,5.991879670516305,11.673069166100543,,33.99426051548549
2017-08-31,,,11.112257385253907,,6.190196161684782,-1.5886708135190217,,33.95870099748884
2017-09-01,,,11.092755889892578,26.1070431300572,-1.4520475968070652,-1.8697615913722827,,33.87766701834543
2017-09-02,,,11.063504791259765,30.151239940098353,3.5322053328804346,5.530071756114131,,33.854031154087615
2017-09-03,,,11.342003631591798,34.34804725646973,3.061587126358696,6.0810546875,,33.87674604143415
2017-09-04,,,11.324003601074219,36.51730700901577,-1.9881751019021738,1.6225692085597827,,33.86213193620954
2017-09-05,,16.50986281685207,11.314754486083984,37.803602763584685,-3.0022184952445654,3.7776675016983696,,33.85095432826451
2017-09-06,1.1077079203995792,,11.947755432128906,31.960772923060826,-2.2819930366847827,3.6353388247282608,1.0671916561467307,33.824681418282644
2017-09-07,,,11.88925552368164,38.414045333862305,-1.8676173997961956,1.7186332370923914,,33.88120215279715
2017-09-08,,,11.806008911132812,31.633748735700333,-4.076405400815218,0.5521134086277174,,33.87297494070871
2017-09-09,,,11.736253356933593,31.993474415370397,-7.506703252377718,3.026850161345109,,33.87241744995117
2017-09-10,,,11.580007934570313,36.38649640764509,-8.268013332201088,2.904721467391304,,33.88685825892857
2017-09-11,,,11.457009887695312,35.89596039908273,-0.9210682744565217,3.703788425611413,,33.90660694667271
2017-09-12,,,11.436004638671875,34.57696369716099,-4.0193348760190215,2.939155910326087,,33.90365382603237
2017-09-13,,16.568598477736764,11.3705078125,30.881594249180385,-3.2366837211277173,1.2439017917798914,,33.84630421229771
2017-09-14,1.2304562790827318,,11.411756134033203,33.79210826328823,-2.343256411345109,0.33566151494565216,1.259604542383126,33.797939845493865
